alignment	ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	best_phenotype	complexity	gen	generalization	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	precision	regens	runtime_error	simplicity	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search
1	0.649552078	115.99	14.06	132.124	86.99	0.994039913	{a}and({d}xor({b}{c}))lo2({f}and({d}xor({b}{c})){e})xor({g}{h})	1	2087	0.962390772	0	469	20	664	440	36	4	12	7	0.98992853	0	0	1	0	5.123685122	1044000	14025.07328	291263	72.10124521
1	0.681155204	111.436	13.79	125.206	82.436	0.994039913	{a}and({d}xor({b}{c}))lo2({f}and({d}xor({b}{c})){e})xor({g}{h})	1	2090	0.962390772	0	408	20	571	379	36	4	12	7	0.98992853	0	0	1	0	5.833475351	1045500	14045.15233	291740	72.09564802
1	0.629446573	118.03	14.196	135.25	89.03	0.994039913	{a}and({d}xor({b}{c}))lo2({f}and({d}xor({b}{c})){e})xor({g}{h})	1	2093	0.962390772	0	480	20	686	451	36	4	12	7	0.98992853	0	0	1	0	7.242248774	1047000	14063.33416	292248	72.08710602
1	0.660901926	119.306	14.146	137.28	90.306	0.994039913	{a}and({d}xor({b}{c}))lo2({f}and({d}xor({b}{c})){e})xor({g}{h})	1	2096	0.962390772	0	500	20	722	471	36	4	12	7	0.98992853	0	0	1	0	9.535979509	1048500	14086.86088	292729	72.08116357
1	0.648046656	116.168	13.928	132.34	87.168	0.994039913	{a}and({d}xor({b}{c}))lo2({f}and({d}xor({b}{c})){e})xor({g}{h})	1	2099	0.962390772	0	480	20	683	451	38	5	14	9	0.98992853	0	0	1	0	6.222271919	1050000	14105.05492	293244	72.072
1	0.672589458	110.756	13.848	124.238	81.756	0.994039913	{a}and({d}xor({b}{c}))lo2({f}and({d}xor({b}{c})){e})xor({g}{h})	1	2102	0.962390772	0	394	20	561	365	36	4	12	7	0.98992853	0	0	1	0	7.345758915	1051500	14124.57918	293731	72.06552544
1	0.643865559	120.648	14.258	139.246	91.648	0.994039913	{a}and({d}xor({b}{c}))lo2({f}and({d}xor({b}{c})){e})xor({g}{h})	1	2105	0.962390772	0	481	20	699	452	36	4	12	7	0.98992853	0	0	1	0	6.165230513	1053000	14146.67317	294239	72.05707502
1	0.649408146	117.378	14.056	134.308	88.378	0.994039913	{a}and({d}xor({b}{c}))lo2({f}and({d}xor({b}{c})){e})xor({g}{h})	1	2108	0.962390772	0	485	20	699	456	36	4	12	7	0.98992853	0	0	1	0	6.417752743	1054500	14168.1837	294744	72.04893314
1	0.686009833	114.15	13.932	129.4	85.15	0.994039913	{a}and({d}xor({b}{c}))lo2({f}and({d}xor({b}{c})){e})xor({g}{h})	1	2111	0.962390772	0	398	20	556	369	36	4	12	7	0.98992853	0	0	1	0	11.18372917	1056000	14193.71122	295210	72.04450758
1	0.647492485	114.93	13.996	130.486	85.93	0.994039913	{a}and({d}xor({b}{c}))lo2({f}and({d}xor({b}{c})){e})xor({g}{h})	1	2114	0.962390772	0	490	21	692	461	36	4	12	7	0.98992853	0	0	1	0	7.463708878	1057500	14216.11739	295721	72.03583924
1	0.651631887	115.436	14.066	131.296	86.436	0.994039913	{a}and({d}xor({b}{c}))lo2({f}and({d}xor({b}{c})){e})xor({g}{h})	1	2117	0.962390772	0	500	21	715	471	44	6	25	15	0.98992853	0	0	1	0	8.234426498	1059000	14235.86215	296213	72.02898961
1	0.64384754	117.818	14.136	134.886	88.818	0.994039913	{a}and({d}xor({b}{c}))lo2({f}and({d}xor({b}{c})){e})xor({g}{h})	1	2120	0.962390772	0	472	20	668	443	36	4	12	7	0.98992853	0	0	1	0	7.078518867	1060500	14259.1351	296721	72.02065064
1	0.650077256	116.128	13.974	132.426	87.128	0.994039913	{a}and({d}xor({b}{c}))lo2({f}and({d}xor({b}{c})){e})xor({g}{h})	1	2123	0.962390772	0	490	20	697	461	69	11	62	40	0.98992853	0	0	1	0	5.381493568	1062000	14276.91446	297216	72.01355932
1	0.659617928	114.76	13.956	130.278	85.76	0.994039913	{a}and({d}xor({b}{c}))lo2({f}and({d}xor({b}{c})){e})xor({g}{h})	1	2126	0.962390772	0	474	20	679	445	36	4	12	7	0.98992853	0	0	1	0	7.701208115	1063500	14299.37582	297715	72.00611189
1	0.66396968	119.386	14.162	137.324	90.386	0.994039913	{a}and({d}xor({b}{c}))lo2({f}and({d}xor({b}{c})){e})xor({g}{h})	1	2129	0.962390772	0	498	20	727	469	49	7	31	20	0.98992853	0	0	1	0	5.822095394	1065000	14319.1724	298195	72.00046948
1	0.617167657	117.028	14.01	133.796	88.028	0.994039913	{a}and({d}xor({b}{c}))lo2({f}and({d}xor({b}{c})){e})xor({g}{h})	1	2132	0.962390772	0	490	20	713	461	36	4	12	7	0.98992853	0	0	1	0	8.195446968	1066500	14337.73793	298701	71.99240506
1	0.66228153	116.038	13.898	132.134	87.038	0.994039913	{a}and({d}xor({b}{c}))lo2({f}and({d}xor({b}{c})){e})xor({g}{h})	1	2135	0.962390772	0	495	20	712	466	63	9	55	34	0.98992853	0	0	1	0	6.871896505	1068000	14359.26758	299174	71.98745318
1	0.6391628	116.53	13.956	132.92	87.53	0.994039913	{a}and({d}xor({b}{c}))lo2({f}and({d}xor({b}{c})){e})xor({g}{h})	1	2138	0.962390772	0	448	21	636	419	36	4	12	7	0.98992853	0	0	1	0	5.017424345	1069500	14377.19761	299679	71.97952314
1	0.658915659	115.034	13.922	130.732	86.034	0.994039913	{a}and({d}xor({b}{c}))lo2({f}and({d}xor({b}{c})){e})xor({g}{h})	1	2141	0.962390772	0	444	20	621	415	36	4	12	7	0.98992853	0	0	1	0	6.245692492	1071000	14396.18127	300156	71.97422969
1	0.691230411	112.528	13.862	126.934	83.528	0.994039913	{a}and({d}xor({b}{c}))lo2({f}and({d}xor({b}{c})){e})xor({g}{h})	1	2144	0.962390772	0	371	20	521	342	36	4	12	7	0.98992853	0	0	1	0	11.39419985	1072500	14426.19996	300673	71.96522145
1	0.656111508	112.552	13.906	126.822	83.552	0.994039913	{a}and({d}xor({b}{c}))lo2({f}and({d}xor({b}{c})){e})xor({g}{h})	1	2147	0.962390772	0	394	20	540	365	36	4	12	7	0.98992853	0	0	1	0	5.974334478	1074000	14448.90061	301196	71.9556797
1	0.659671611	114.018	13.906	129.078	85.018	0.994039913	{a}and({d}xor({b}{c}))lo2({f}and({d}xor({b}{c})){e})xor({g}{h})	1	2150	0.962390772	0	486	20	687	457	36	4	12	7	0.98992853	0	0	1	0	9.188261986	1075500	14471.0946	301668	71.95090656
1	0.699095626	116.268	13.936	132.694	87.268	0.994039913	{a}and({d}xor({b}{c}))lo2({f}and({d}xor({b}{c})){e})xor({g}{h})	1	2153	0.962390772	0	379	20	535	350	39	5	16	10	0.98992853	0	0	1	0	7.270917892	1077000	14490.37544	302123	71.94772516
1	0.642372355	113.426	13.866	128.178	84.426	0.994039913	{a}and({d}xor({b}{c}))lo2({f}and({d}xor({b}{c})){e})xor({g}{h})	1	2156	0.962390772	0	500	20	725	471	36	4	12	7	0.98992853	0	0	1	0	7.49253726	1078500	14509.60734	302582	71.94418173
1	0.708182305	113.362	13.762	128.184	84.362	0.994039913	{a}and({d}xor({b}{c}))lo2({f}and({d}xor({b}{c})){e})xor({g}{h})	1	2159	0.962390772	0	427	20	608	398	36	4	12	7	0.98992853	0	0	1	0	7.651759863	1080000	14529.78617	303023	71.94231481
1	0.65247535	114.22	13.962	129.462	85.22	0.994039913	{a}and({d}xor({b}{c}))lo2({f}and({d}xor({b}{c})){e})xor({g}{h})	1	2162	0.962390772	0	486	21	709	457	36	4	12	7	0.98992853	0	0	1	0	5.669905901	1081500	14547.26536	303487	71.9383264
1	0.691500273	115.012	13.848	130.64	86.012	0.994039913	{a}and({d}xor({b}{c}))lo2({f}and({d}xor({b}{c})){e})xor({g}{h})	1	2165	0.962390772	0	500	21	717	471	36	4	12	7	0.98992853	0	0	1	0	8.135961533	1083000	14568.47587	303928	71.93647276
1	0.637436857	116.864	13.964	133.568	87.864	0.994039913	{a}and({d}xor({b}{c}))lo2({f}and({d}xor({b}{c})){e})xor({g}{h})	1	2168	0.962390772	0	440	20	625	411	36	4	12	7	0.98992853	0	0	1	0	5.445034027	1084500	14584.70893	304389	71.93278008
1	0.649995974	115.964	13.93	132.14	86.964	0.994039913	{a}and({d}xor({b}{c}))lo2({f}and({d}xor({b}{c})){e})xor({g}{h})	1	2171	0.962390772	0	443	20	627	414	36	4	12	7	0.98992853	0	0	1	0	5.137369871	1086000	14600.89583	304866	71.92762431
1	0.637239784	115.784	14.198	131.806	86.784	0.994039913	{a}and({d}xor({b}{c}))lo2({f}and({d}xor({b}{c})){e})xor({g}{h})	1	2174	0.962390772	0	465	20	660	436	36	4	12	7	0.98992853	0	0	1	0	6.087416649	1087500	14621.77942	305356	71.92128736
1	0.633843002	112.61	13.964	126.968	83.61	0.994039913	{a}and({d}xor({b}{c}))lo2({f}and({d}xor({b}{c})){e})xor({g}{h})	1	2177	0.962390772	0	487	20	697	458	36	4	12	7	0.98992853	0	0	1	0	5.849086523	1089000	14640.82403	305847	71.91487603
1	0.68973067	112.24	14.01	126.354	83.24	0.994039913	{a}and({d}xor({b}{c}))lo2({f}and({d}xor({b}{c})){e})xor({g}{h})	1	2180	0.962390772	0	461	20	668	432	47	7	28	18	0.98992853	0	0	1	0	7.324174643	1090500	14661.65401	306302	71.91178359
1	0.66880306	113.476	13.93	128.332	84.476	0.994039913	{a}and({d}xor({b}{c}))lo2({f}and({d}xor({b}{c})){e})xor({g}{h})	1	2183	0.962390772	0	469	20	668	440	36	4	12	7	0.98992853	0	0	1	0	5.89216423	1092000	14681.43795	306770	71.90750916
1	0.659202878	114.324	13.856	129.528	85.324	0.994039913	{a}and({d}xor({b}{c}))lo2({f}and({d}xor({b}{c})){e})xor({g}{h})	1	2186	0.962390772	0	452	20	645	423	36	4	12	7	0.98992853	0	0	1	0	5.114414215	1093500	14702.01877	307263	71.90096022
1	0.651189447	112.518	13.918	126.846	83.518	0.994039913	{a}and({d}xor({b}{c}))lo2({f}and({d}xor({b}{c})){e})xor({g}{h})	1	2189	0.962390772	0	390	20	554	361	48	7	30	19	0.98992853	0	0	1	0	5.206239939	1095000	14716.50542	307754	71.89461187
1	0.662717324	114.75	13.898	130.168	85.75	0.994039913	{a}and({d}xor({b}{c}))lo2({f}and({d}xor({b}{c})){e})xor({g}{h})	1	2192	0.962390772	0	500	20	728	471	38	5	14	9	0.98992853	0	0	1	0	4.979995728	1096500	14729.01388	308222	71.89037848
1	0.648399417	113.956	13.874	129.12	84.956	0.994039913	{a}and({d}xor({b}{c}))lo2({f}and({d}xor({b}{c})){e})xor({g}{h})	1	2195	0.962390772	0	429	20	619	400	36	4	12	7	0.98992853	0	0	1	0	5.315597773	1098000	14745.15109	308695	71.88570128
1	0.654313048	115.1	13.97	130.764	86.1	0.994039913	{a}and({d}xor({b}{c}))lo2({f}and({d}xor({b}{c})){e})xor({g}{h})	1	2198	0.962390772	0	436	20	613	407	44	6	25	15	0.98992853	0	0	1	0	5.17463994	1099500	14762.32088	309168	71.88103683
1	0.678015287	117.478	13.966	134.478	88.478	0.994039913	{a}and({d}xor({b}{c}))lo2({f}and({d}xor({b}{c})){e})xor({g}{h})	1	2201	0.962390772	0	498	21	721	469	36	4	12	7	0.98992853	0	0	1	0	3.70306921	1101000	14774.88774	309613	71.87892825
1	0.661486487	115.194	14.15	130.874	86.194	0.994039913	{a}and({d}xor({b}{c}))lo2({f}and({d}xor({b}{c})){e})xor({g}{h})	1	2204	0.962390772	0	338	20	472	309	36	4	12	7	0.98992853	0	0	1	0	4.622938156	1102500	14787.36752	310064	71.87628118
1	0.67576093	112.8	13.888	127.268	83.8	0.994039913	{a}and({d}xor({b}{c}))lo2({f}and({d}xor({b}{c})){e})xor({g}{h})	1	2207	0.962390772	0	364	20	513	335	46	7	28	17	0.98992853	0	0	1	0	4.69771862	1104000	14803.55924	310548	71.87065217
1	0.662783777	114.81	13.916	130.366	85.81	0.994039913	{a}and({d}xor({b}{c}))lo2({f}and({d}xor({b}{c})){e})xor({g}{h})	1	2210	0.962390772	0	497	20	720	468	36	4	12	7	0.98992853	0	0	1	0	4.965219021	1105500	14818.80211	311023	71.86585256
1	0.662165315	113.812	13.996	128.9	84.812	0.994039913	{a}and({d}xor({b}{c}))lo2({f}and({d}xor({b}{c})){e})xor({g}{h})	1	2213	0.962390772	0	399	20	570	370	36	4	12	7	0.98992853	0	0	1	0	4.588329792	1107000	14832.65896	311469	71.86368564
1	0.659780192	115.562	13.922	131.596	86.562	0.994039913	{a}and({d}xor({b}{c}))lo2({f}and({d}xor({b}{c})){e})xor({g}{h})	1	2216	0.962390772	0	435	21	632	406	36	4	12	7	0.98992853	0	0	1	0	4.957359314	1108500	14848.92201	311945	71.85881822
1	0.678535879	110.666	13.622	123.898	81.666	0.994039913	{a}and({d}xor({b}{c}))lo2({f}and({d}xor({b}{c})){e})xor({g}{h})	1	2219	0.962390772	0	486	20	692	457	36	4	12	7	0.98992853	0	0	1	0	3.920239687	1110000	14863.03073	312384	71.8572973
1	0.640855099	117.086	14.07	133.686	88.086	0.994039913	{a}and({d}xor({b}{c}))lo2({f}and({d}xor({b}{c})){e})xor({g}{h})	1	2222	0.962390772	0	487	20	703	458	36	4	12	7	0.98992853	0	0	1	0	3.755973577	1111500	14877.68069	312857	71.85272155
1	0.664186758	114.64	13.886	130.156	85.64	0.994039913	{a}and({d}xor({b}{c}))lo2({f}and({d}xor({b}{c})){e})xor({g}{h})	1	2225	0.962390772	0	471	20	675	442	36	4	12	7	0.98992853	0	0	1	0	4.509814739	1113000	14893.51123	313311	71.84986523
1	0.653898573	115.354	13.912	131.238	86.354	0.994039913	{a}and({d}xor({b}{c}))lo2({f}and({d}xor({b}{c})){e})xor({g}{h})	1	2228	0.962390772	0	443	20	617	414	36	4	12	7	0.98992853	0	0	1	0	7.868267059	1114500	14911.61086	313757	71.84773441
1	0.662274316	117.65	14.102	134.664	88.65	0.994039913	{a}and({d}xor({b}{c}))lo2({f}and({d}xor({b}{c})){e})xor({g}{h})	1	2231	0.962390772	0	441	20	623	412	36	4	12	7	0.98992853	0	0	1	0	5.003224373	1116000	14927.17912	314200	71.84587814
1	0.650234398	114.476	13.92	129.836	85.476	0.994039913	{a}and({d}xor({b}{c}))lo2({f}and({d}xor({b}{c})){e})xor({g}{h})	1	2234	0.962390772	0	446	20	639	417	39	5	16	10	0.98992853	0	0	1	0	5.279906034	1117500	14941.83985	314641	71.84420582
1	0.648334046	113.418	13.972	128.25	84.418	0.994039913	{a}and({d}xor({b}{c}))lo2({f}and({d}xor({b}{c})){e})xor({g}{h})	1	2237	0.962390772	0	472	20	664	443	36	4	12	7	0.98992853	0	0	1	0	6.337239981	1119000	14959.81654	315081	71.84262735
1	0.662869031	117.382	13.904	134.306	88.382	0.994039913	{a}and({d}xor({b}{c}))lo2({f}and({d}xor({b}{c})){e})xor({g}{h})	1	2240	0.962390772	0	450	20	638	421	36	4	12	7	0.98992853	0	0	1	0	5.313983202	1120500	14976.90779	315541	71.83926818
1	0.656127971	112.948	13.968	127.58	83.948	0.994039913	{a}and({d}xor({b}{c}))lo2({f}and({d}xor({b}{c})){e})xor({g}{h})	1	2243	0.962390772	0	420	20	594	391	36	4	12	7	0.98992853	0	0	1	0	5.240772724	1122000	14990.48391	316008	71.83529412
1	0.656285221	118.998	14.056	136.644	89.998	0.994039913	{a}and({d}xor({b}{c}))lo2({f}and({d}xor({b}{c})){e})xor({g}{h})	1	2246	0.962390772	0	496	20	710	467	51	8	32	22	0.98992853	0	0	1	0	4.288342476	1123500	15003.56206	316462	71.83248776
1	0.688206151	110.166	13.71	123.276	81.166	0.994039913	{a}and({d}xor({b}{c}))lo2({f}and({d}xor({b}{c})){e})xor({g}{h})	1	2249	0.962390772	0	351	20	483	322	36	4	12	7	0.98992853	0	0	1	0	4.911806822	1125000	15018.79873	316895	71.83155556
1	0.671879213	114.71	13.81	130.344	85.71	0.994039913	{a}and({d}xor({b}{c}))lo2({f}and({d}xor({b}{c})){e})xor({g}{h})	1	2252	0.962390772	0	474	20	687	445	36	4	12	7	0.98992853	0	0	1	0	7.712876558	1126500	15036.24716	317319	71.83142477
1	0.613017757	119.988	14.31	138.396	90.988	0.994039913	{a}and({d}xor({b}{c}))lo2({f}and({d}xor({b}{c})){e})xor({g}{h})	1	2255	0.962390772	0	452	20	640	423	36	4	12	7	0.98992853	0	0	1	0	5.063603401	1128000	15052.05252	317787	71.82739362
1	0.686028125	114.07	13.964	129.29	85.07	0.994039913	{a}and({d}xor({b}{c}))lo2({f}and({d}xor({b}{c})){e})xor({g}{h})	1	2258	0.962390772	0	465	20	666	436	39	5	16	10	0.98992853	0	0	1	0	5.689364433	1129500	15065.78195	318218	71.82664896
1	0.668089072	114.608	13.924	130.116	85.608	0.994039913	{a}and({d}xor({b}{c}))lo2({f}and({d}xor({b}{c})){e})xor({g}{h})	1	2261	0.962390772	0	440	20	630	411	51	8	34	22	0.98992853	0	0	1	0	6.542553902	1131000	15081.71213	318686	71.82263484
1	0.648182025	118.196	14.162	135.466	89.196	0.994039913	{a}and({d}xor({b}{c}))lo2({f}and({d}xor({b}{c})){e})xor({g}{h})	1	2264	0.962390772	0	500	20	722	471	36	4	12	7	0.98992853	0	0	1	0	3.451269627	1132500	15094.19118	319118	71.82181015
1	0.669033581	112.804	13.758	127.18	83.804	0.994039913	{a}and({d}xor({b}{c}))lo2({f}and({d}xor({b}{c})){e})xor({g}{h})	1	2267	0.962390772	0	407	20	575	378	52	9	38	23	0.98992853	0	0	1	0	6.666687489	1134000	15110.68957	319561	71.82001764
1	0.656211768	114.226	13.848	129.488	85.226	0.994039913	{a}lo1({f}and({d}xor({b}{c})){e})xor({g}{h})	1	2270	0.962390772	0	490	20	713	461	36	4	12	7	0.98992853	0	0	1	0	3.871981621	1135500	15123.25001	319963	71.8218406
1	0.57934906	112.738	14.002	127.242	83.738	0.994039913	{a}lo1({f}and({d}xor({b}{c})){e})xor({g}{h})	1	2273	0.962390772	0	494	20	711	465	36	4	12	7	0.98992853	0	0	1	0	7.468084812	1137000	15142.88655	320504	71.8114336
1	0.597485242	93.416	13.526	97.818	64.416	0.994039913	{a}lo1({f}and({d}xor({b}{c})){e})xor({g}{h})	1	2276	0.962390772	0	453	20	654	424	36	4	12	7	0.98992853	0	0	1	0	10.74321175	1138500	15170.41811	321181	71.78910848
1	0.579086829	94.366	13.538	99.214	65.366	0.994039913	{a}lo1({f}and({d}xor({b}{c})){e})xor({g}{h})	1	2279	0.962390772	0	438	20	635	409	36	4	12	7	0.98992853	0	0	1	0	6.994189501	1140000	15193.55965	321835	71.76885965
1	0.562106155	92.5	13.324	96.372	63.5	0.994039913	{a}lo1({f}and({d}xor({b}{c})){e})xor({g}{h})	1	2282	0.962390772	0	436	20	617	407	36	4	12	7	0.98992853	0	0	1	0	8.406284094	1141500	15215.61198	322444	71.75260622
1	0.529754559	101.628	14.006	110.258	72.628	0.994039913	{a}lo1({f}and({d}xor({b}{c})){e})xor({g}{h})	1	2285	0.962390772	0	500	20	720	471	36	4	12	7	0.98992853	0	0	1	0	7.07732296	1143000	15242.00575	323059	71.73587052
1	0.580872935	99.978	13.72	107.818	70.978	0.994039913	{a}lo1({f}and({d}xor({b}{c})){e})xor({g}{h})	1	2288	0.962390772	0	496	20	716	467	36	4	12	7	0.98992853	0	0	1	0	5.971138239	1144500	15266.10493	323648	71.72145042
1	0.574286399	96.918	13.732	103.278	67.918	0.994039913	{a}lo1({f}and({d}xor({b}{c})){e})xor({g}{h})	1	2291	0.962390772	0	453	20	654	424	36	4	12	7	0.98992853	0	0	1	0	5.300540447	1146000	15287.09795	324211	71.70933682
1	0.605742947	94.384	13.504	99.136	65.384	0.994039913	{a}lo1({f}and({d}xor({b}{c})){e})xor({g}{h})	1	2294	0.962390772	0	438	20	621	409	36	4	12	7	0.98992853	0	0	1	0	7.899865389	1147500	15305.5807	324721	71.70187364
1	0.571167343	95.52	13.686	101.196	66.52	0.994039913	{a}lo1({f}and({d}xor({b}{c})){e})xor({g}{h})	1	2297	0.962390772	0	482	20	705	453	38	5	14	9	0.98992853	0	0	1	0	7.0329566	1149000	15325.09685	325299	71.68851175
1	0.574403003	96.456	13.648	102.552	67.456	0.994039913	{a}lo1({f}and({d}xor({b}{c})){e})xor({g}{h})	1	2300	0.962390772	0	458	20	659	429	38	5	14	9	0.98992853	0	0	1	0	9.744779825	1150500	15346.11974	325842	71.67822686
1	0.587950659	91.622	13.544	95.06	62.622	0.994039913	{a}lo1({f}and({d}xor({b}{c})){e})xor({g}{h})	1	2303	0.962390772	0	477	21	683	448	38	5	14	9	0.98992853	0	0	1	0	7.096624136	1152000	15371.40265	326360	71.67013889
1	0.576670048	94.226	13.504	98.96	65.226	0.994039913	{a}lo1({f}and({d}xor({b}{c})){e})xor({g}{h})	1	2306	0.962390772	0	452	21	655	423	36	4	12	7	0.98992853	0	0	1	0	5.708027363	1153500	15391.5328	326893	71.66077156
1	0.565754596	98.824	13.604	106.104	69.824	0.994039913	{a}lo1({f}and({d}xor({b}{c})){e})xor({g}{h})	1	2309	0.962390772	0	499	20	717	470	43	6	24	14	0.98992853	0	0	1	0	5.934822083	1155000	15410.41273	327415	71.65238095
1	0.570919647	101.198	14.014	109.702	72.198	0.994039913	{a}lo1({f}and({d}xor({b}{c})){e})xor({g}{h})	1	2312	0.962390772	0	500	20	714	471	36	4	12	7	0.98992853	0	0	1	0	6.723794937	1156500	15429.93639	327964	71.64167748
1	0.57522575	94.908	13.508	100.086	65.908	0.994039913	{a}lo1({f}and({d}xor({b}{c})){e})xor({g}{h})	1	2315	0.962390772	0	414	20	587	385	36	4	12	7	0.98992853	0	0	1	0	5.054947615	1158000	15447.57439	328478	71.63402418
1	0.617239079	93.674	13.592	98.222	64.674	0.994039913	{a}lo1({f}and({d}xor({b}{c})){e})xor({g}{h})	1	2318	0.962390772	0	421	20	595	392	36	4	12	7	0.98992853	0	0	1	0	6.762265921	1159500	15470.07372	328995	71.62613195
1	0.548036733	94.896	13.618	100.036	65.896	0.994039913	{a}lo1({f}and({d}xor({b}{c})){e})xor({g}{h})	1	2321	0.962390772	0	484	20	693	455	36	4	12	7	0.98992853	0	0	1	0	6.457962751	1161000	15489.75672	329520	71.61757106
1	0.555501785	96.74	13.704	102.776	67.74	0.994039913	{a}lo1({f}and({d}xor({b}{c})){e})xor({g}{h})	1	2324	0.962390772	0	496	20	706	467	36	4	12	7	0.98992853	0	0	1	0	4.215345144	1162500	15507.39256	330027	71.61058065
1	0.559818504	94.626	13.45	99.812	65.626	0.994039913	{a}lo1({f}and({d}xor({b}{c})){e})xor({g}{h})	1	2327	0.962390772	0	491	20	714	462	36	4	12	7	0.98992853	0	0	1	0	7.405943632	1164000	15525.18319	330538	71.6032646
1	0.611199745	92.544	13.446	96.498	63.544	0.994039913	{a}lo1({f}and({d}xor({b}{c})){e})xor({g}{h})	1	2330	0.962390772	0	339	20	473	310	36	4	12	7	0.98992853	0	0	1	0	5.963032246	1165500	15548.15125	331021	71.5983698
1	0.604710714	94.736	13.426	99.81	65.736	0.994039913	{a}lo1({f}and({d}xor({b}{c})){e})xor({g}{h})	1	2333	0.962390772	0	493	20	705	464	36	4	12	7	0.98992853	0	0	1	0	3.859866619	1167000	15564.66025	331528	71.59143102
1	0.573792614	96.338	13.63	102.26	67.338	0.994039913	{a}lo1({f}and({d}xor({b}{c})){e})xor({g}{h})	1	2336	0.962390772	0	432	20	605	403	36	4	12	7	0.98992853	0	0	1	0	7.521998405	1168500	15582.24918	332042	71.583911
1	0.577943535	95.352	13.374	100.688	66.352	0.994039913	{a}lo1({f}and({d}xor({b}{c})){e})xor({g}{h})	1	2339	0.962390772	0	468	20	670	439	36	4	12	7	0.98992853	0	0	1	0	4.551222563	1170000	15597.41523	332531	71.57854701
1	0.58863723	90.344	13.428	93.08	61.344	0.994039913	{a}lo1({f}and({d}xor({b}{c})){e})xor({g}{h})	1	2342	0.962390772	0	390	20	544	361	36	4	12	7	0.98992853	0	0	1	0	4.667323112	1171500	15612.08077	333008	71.57422108
1	0.595006577	97.33	13.552	103.958	68.33	0.994039913	{a}lo1({f}and({d}xor({b}{c})){e})xor({g}{h})	1	2345	0.962390772	0	476	20	685	447	39	5	16	10	0.98992853	0	0	1	0	5.706143379	1173000	15629.85741	333489	71.56956522
1	0.599089592	94.89	13.488	100.068	65.89	0.994039913	{a}lo1({f}and({d}xor({b}{c})){e})xor({g}{h})	1	2348	0.962390772	0	408	20	581	379	40	5	16	11	0.98992853	0	0	1	0	5.187398911	1174500	15647.47446	333959	71.56585781
1	0.555732449	94.186	13.602	99.012	65.186	0.994039913	{a}lo1({f}and({d}xor({b}{c})){e})xor({g}{h})	1	2351	0.962390772	0	424	20	605	395	36	4	12	7	0.98992853	0	0	1	0	6.816010714	1176000	15665.0017	334442	71.56105442
1	0.58597988	96.448	13.558	102.262	67.448	0.994039913	{a}lo1({f}and({d}xor({b}{c})){e})xor({g}{h})	1	2354	0.962390772	0	481	21	675	452	36	4	12	7	0.98992853	0	0	1	0	7.275771856	1177500	15687.87419	334918	71.55685775
1	0.584227933	96.278	13.672	102.144	67.278	0.994039913	{a}lo1({f}and({d}xor({b}{c})){e})xor({g}{h})	1	2357	0.962390772	0	464	20	651	435	36	4	12	7	0.98992853	0	0	1	0	7.4708395	1179000	15707.86868	335409	71.55139949
1	0.557710325	99.466	14.022	106.976	70.466	0.994039913	{a}lo1({f}and({d}xor({b}{c})){e})xor({g}{h})	1	2360	0.962390772	0	471	20	671	442	36	4	12	7	0.98992853	0	0	1	0	6.609277725	1180500	15727.92993	335904	71.54561626
1	0.562589421	96.294	13.55	102.128	67.294	0.994039913	{a}lo1({f}and({d}xor({b}{c})){e})xor({g}{h})	1	2363	0.962390772	0	479	20	678	450	36	4	12	7	0.98992853	0	0	1	0	5.779604197	1182000	15749.43389	336354	71.54365482
1	0.589841542	93.554	13.566	98.066	64.554	0.994039913	{a}lo1({f}and({d}xor({b}{c})){e})xor({g}{h})	1	2366	0.962390772	0	402	21	569	373	36	4	12	7	0.98992853	0	0	1	0	5.033113718	1183500	15767.27999	336811	71.54110689
1	0.612341065	92.012	13.386	95.686	63.012	0.994039913	{a}lo1({f}and({d}xor({b}{c})){e})xor({g}{h})	1	2369	0.962390772	0	452	20	640	423	36	4	12	7	0.98992853	0	0	1	0	3.737403154	1185000	15783.47831	337280	71.53755274
1	0.572517973	93.566	13.516	98.008	64.566	0.994039913	{a}lo1({f}and({d}xor({b}{c})){e})xor({g}{h})	1	2372	0.962390772	0	430	20	618	401	36	4	12	7	0.98992853	0	0	1	0	5.592039108	1186500	15797.13126	337750	71.5339233
1	0.614691394	95.914	13.684	101.748	66.914	0.994039913	{a}lo1({f}and({d}xor({b}{c})){e})xor({g}{h})	1	2375	0.962390772	0	455	20	652	426	38	5	14	9	0.98992853	0	0	1	0	5.570215464	1188000	15815.59663	338211	71.53106061
1	0.588251265	94.504	13.724	99.408	65.504	0.994039913	{a}lo1({f}and({d}xor({b}{c})){e})xor({g}{h})	1	2378	0.962390772	0	492	20	708	463	36	4	12	7	0.98992853	0	0	1	0	4.778378725	1189500	15835.01079	338644	71.53055906
1	0.581204487	94.14	13.77	98.92	65.14	0.994039913	{a}lo1({f}and({d}xor({b}{c})){e})xor({g}{h})	1	2381	0.962390772	0	331	20	464	302	44	6	25	15	0.98992853	0	0	1	0	3.126661539	1191000	15846.66119	339088	71.52913518
